para_id,doc_id,page_number,para_index_on_page,para_char_count,para_text
DOC_0002_P0015_02,DOC_0002,15,2,4120,"AGREEMENT ESTABLISHING IFAD
(e)  Subject to the provisions of this Agreement, financing by the Fund shall be governed by broad
policies, criteria and regulations laid down, from time to time, by the Governing Council by a twothirds majority of the total number of votes.
Section 2 - Forms and Terms of Financing
(a)  Financing by the Fund may take the form of loans, grants, a debt sustainability mechanism, equity
or other means, which shall be provided on such terms as the Fund deems appropriate, having
regard for the economic situation and prospects of the Member and the nature and requirements
of the activity concerned. The Fund may also provide additional financing for the design and
implementation of projects and programmes, financed by the Fund through loans, grants, debt
sustainability mechanisms, equity or other means, as the Executive Board shall decide.
(b)  The proportion of the Fund’s resources to be committed in any financial year for financing
operations in any of the forms referred to in subsection (a) shall be decided from time to time by
the Executive Board with due regard to the long-term viability of the Fund and the need for
continuity in its operations. The proportion of grants shall not normally exceed one-eighth of the
resources committed in any financial year. A debt sustainability mechanism and the procedures
and modalities therefor shall be established by the Executive Board and financing provided
thereunder shall not fall within the above-mentioned grant ceiling. A large proportion of the loans
shall be provided on highly concessional terms.
(c)  The President shall submit projects and programmes to the Executive Board for consideration
and approval.
(d)  Decisions with regard to the selection and approval of projects and programmes shall be made
by the Executive Board. Such decisions shall be made on the basis of the broad policies, criteria
and regulations established by the Governing Council.
(e)  For the appraisal of projects and programmes presented to it for financing, the Fund shall, as a
general rule, use the services of international institutions and may, where appropriate, use the
services of other competent agencies specialized in this field. Such institutions and agencies shall
be selected by the Executive Board after consultation with the recipient concerned and shall be
directly responsible to the Fund in performing the appraisal.
(f)
The loan agreement, or other agreements, as may be relevant, shall be concluded in each case
by the Fund and the recipient, which shall be responsible for the execution of the project or
programme concerned.
(g)  Except as the Executive Board shall otherwise decide, the Fund shall entrust the administration
of loans, for the purposes of the disbursement of the proceeds of the loan and the supervision of
the implementation of the project or programme concerned, to competent national, regional,
international or other institutions or entities. Such institutions or entities shall be of a worldwide,
regional or national character and shall be selected in each case with the approval of the recipient.
Before submitting the loan to the Executive Board for approval, the Fund shall assure itself that
the institution or entity to be entrusted with the supervision agrees with the results of the appraisal
of the project or programme concerned. This shall be arranged between the Fund and the
institution or agency in charge of the appraisal, as well as with the institution or entity to be
entrusted with the supervision.
(h)  For the purposes of subsections (f) and (g) above, reference to “loans” shall be deemed to include
“grants”.
(i)
The Fund may extend a line of credit to a national development agency to provide and administer
subloans for the financing of projects and programmes within the terms of the loan agreement
and the framework agreed to by the Fund. Before the Executive Board approves the extension of
such a line of credit, the national development agency concerned and its programme shall be
appraised in accordance with the provisions of subsection (e). Implementation of the said"
DOC_0002_P0016_01,DOC_0002,16,1,2,16
DOC_0002_P0016_02,DOC_0002,16,2,2567,"AGREEMENT ESTABLISHING IFAD
programme shall be subject to supervision by the institutions selected in accordance with the
provisions of subsection (g).
(j)
The Executive Board shall adopt suitable regulations for procuring goods and services to be
financed from the resources of the Fund. Such regulations shall, as a general rule, conform to the
principles of international competitive bidding and shall give appropriate preference to experts,
technicians and supplies from developing countries.
Section 3 - Miscellaneous Operations
In addition to the operations specified elsewhere in this Agreement, the Fund may undertake such
ancillary activities and exercise such powers incidental to its operations as shall be necessary in
furtherance of its objective.
Article 8
RELATIONS WITH THE UNITED NATIONS AND WITH OTHER
ORGANIZATIONS, INSTITUTIONS AND AGENCIES
Section 1 - Relations with the United Nations
The Fund shall enter into negotiations with the United Nations with a view to concluding an agreement
to bring it into relationship with the United Nations as one of the specialized agencies referred to in
Article 57 of the Charter of the United Nations. Any agreements concluded in accordance with Article
63 of the Charter shall require the approval of the Governing Council, by a two-thirds majority of the
total number of votes, upon the recommendation of the Executive Board.
Section 2 - Relations with other Organizations, Institutions and Agencies
The Fund shall cooperate closely with the Food and Agriculture Organization of the United Nations and
other organizations of the United Nations system. It shall also cooperate closely with other
intergovernmental organizations, international financial institutions, non-governmental organizations
and governmental agencies concerned with agricultural development. To this end, the Fund will seek
the collaboration in its activities of the Food and Agriculture Organization of the United Nations and the
other bodies referred to above, and may enter into agreements or establish working arrangements with
such bodies, as may be decided by the Executive Board.
Article 9
WITHDRAWAL, SUSPENSION OF MEMBERSHIP,
TERMINATION OF OPERATIONS
Section 1 - Withdrawal
(a)  Except as provided in Section 4(a) of this Article, a Member may withdraw from the Fund by
depositing an instrument of denunciation of this Agreement with the Depository.
(b)  Withdrawal of a Member shall take effect on the date specified in its instrument of denunciation,
but in no event less than six months after deposit of such instrument."
DOC_0002_P0017_01,DOC_0002,17,1,2,17
DOC_0002_P0017_02,DOC_0002,17,2,2901,"AGREEMENT ESTABLISHING IFAD
Section 2 - Suspension of Membership
(a)  If a Member fails to fulfil any of its obligations to the Fund, the Governing Council may, by a threefourths majority of the total number of votes, suspend its membership. The Member so suspended
shall automatically cease to be a Member one year from the date of its suspension, unless the
Council decides by the same majority of the total number of votes to restore the Member to good
standing.
(b)  While under suspension, a Member shall not be entitled to exercise any rights under this
Agreement except the right of withdrawal, but shall remain subject to all of its obligations.
Section 3 - Rights and Duties of States Ceasing to be Members
Whenever a State ceases to be a Member, whether by withdrawal or through the operation of Section
2 of this Article, it shall have no rights under this Agreement except as provided in this Section or in
Section 2 of Article 11, but it shall remain liable for all financial obligations undertaken by it to the Fund,
whether as Member, borrower or otherwise.
Section 4 - Termination of Operations and Distribution of Assets
(a)  The Governing Council may terminate the Fund’s operations by a three-fourths majority of the
total number of votes. After such termination of operations the Fund shall forthwith cease all
activities, except those incidental to the orderly realization and conservation of its assets and the
settlement of its obligations. Until final settlement of such obligations and the distribution of such
assets, the Fund shall remain in existence and all rights and obligations of the Fund and its
Members under this Agreement shall continue unimpaired, except that no Member may be
suspended or may withdraw.
(b)  No distribution of assets shall be made to Members until all liabilities to creditors have been
discharged or provided for. The Fund shall distribute its assets to contributing Members pro rata
to the contributions that each Member has made to the resources of the Fund. Such distribution
shall be decided by the Governing Council by a three-fourths majority of the total number of votes
and shall be effected at such times, and in such currencies or other assets as the Governing
Council shall deem fair and equitable.
Article 10
LEGAL STATUS, PRIVILEGES AND IMMUNITIES
Section 1 - Legal Status
The Fund shall possess international legal personality.
Section 2 - Privileges and Immunities
(a)  The Fund shall enjoy in the territory of each of its Members such privileges and immunities as are
necessary for the exercise of its functions and for the fulfilment of its objective. Representatives
of Members, the President and the staff of the Fund shall enjoy such privileges and immunities
as are necessary for the independent exercise of their functions in connection with the Fund.
(b)  The privileges and immunities referred to in paragraph (a) shall:"
DOC_0002_P0017_03,DOC_0002,17,3,279,"(i)  in the territory of any Member that has acceded to the Convention on the Privileges and
Immunities of the Specialized Agencies in respect of the Fund, be as defined in the standard
clauses of that Convention as modified by an annex thereto approved by the Governing
Council;"
DOC_0002_P0018_01,DOC_0002,18,1,2,18
DOC_0002_P0018_02,DOC_0002,18,2,27,AGREEMENT ESTABLISHING IFAD
DOC_0002_P0018_03,DOC_0002,18,3,416,"(ii) in the territory of any Member that has acceded to the Convention on the Privileges and
Immunities of the Specialized Agencies only in respect of agencies other than the Fund, be
as defined in the standard clauses of that Convention, except if such Member notifies the
Depositary that such clauses shall not apply to the Fund or shall apply subject to such
modifications as may be specified in the notification;"
DOC_0002_P0018_04,DOC_0002,18,4,582,"(iii)  be as defined in other agreements entered into by the Fund.
(c)  In respect of a Member that is a grouping of States, it shall ensure that the privileges and
immunities referred to in this Article are applied in the territories of all members of the grouping.
(d)
Notwithstanding Section 2(a) - (c) above, actions arising out of its authorities under Article 4,
Section 7 may be brought against the Fund only in a court of competent jurisdiction in the
territories of a Member where:
(i)
it has appointed an agent for the purpose of accepting service or notice of process; or"
